EIN2,CENSUS_CSA_FIPS,CENSUS_CBSA_FIPS,CENSUS_CBSA_NAME,CENSUS_CBSA_LEGAL_NAME,CENSUS_CBSA_LEGAL_CODE,geometry,CENSUS_BLOCK_CODE,CENSUS_BLOCK_FIPS,CENSUS_BLOCK_NAME,CENSUS_URBAN_AREA,CENSUS_URBAN_AREA_CODE,CENSUS_URBAN_AREA_TYPE,CENSUS_FUNCTIONAL_STATUS,CENSUS_BLOCK_HOUSING_UNIT_COUNT,CENSUS_BLOCK_POPULATION_COUNT,CENSUS_STATE_FIPS,CENSUS_COUNTY_FIPS,CENSUS_TRACT_CODE,CENSUS_TRACT_FIPS,CENSUS_TRACT_NAME,CENSUS_STATE_ABBR,CENSUS_COUNTY_NAME,CENSUS_STATE_NAME,ORG_FISCAL_YEAR,ORG_ADDR_FULL,ORG_ADDR_MATCH,LONGITUDE,LATITUDE,ADDR_TYPE,GEOCODER_SCORE,GEOCODER_MATCH,METADATA_VERSION,METADATA_RELEASE_DATE
EIN-00-2111072,288.0,26420.0,"Houston-The Woodlands-Sugar Land, TX","Houston-The Woodlands-Sugar Land, TX Metro Area",M1,-95.369775|29.7524550000001,1053.0,482011000011053.0,Block 1053,U,40429.0,U,S,5.0,16.0,48.0,201.0,100001.0,48201100001.0,Census Tract 1000.01,TX,Harris County,Texas,1989,"HOUSTON,TX,77002-0000","77002, HOUSTON, TEXAS",-95.369775,29.7524550000001,Postal,100.0,M,0.0,2024-06-24
EIN-00-2111089,198.0,18140.0,"Columbus, OH","Columbus, OH Metro Area",M1,-83.0246108|39.9683267,5018.0,390490085005018.0,Block 5018,U,19234.0,U,S,0.0,0.0,39.0,49.0,8500.0,39049008500.0,Census Tract 85,OH,Franklin County,Ohio,1989,"COLUMBUS,OH,43216-0000","43216, COLUMBUS, OHIO",-83.0246108,39.9683267,Postal,100.0,M,0.0,2024-06-24
EIN-00-2111121,212.0,19430.0,"Dayton-Kettering, OH","Dayton-Kettering, OH Metro Area",M1,-84.22576|39.7375500000001,2002.0,391130041002002.0,Block 2002,U,22528.0,U,S,24.0,78.0,39.0,113.0,4100.0,39113004100.0,Census Tract 41,OH,Montgomery County,Ohio,1989,"DAYTON,OH,45408-1201","45408, DAYTON, OHIO",-84.22576,39.7375500000001,Postal,100.0,M,0.0,2024-06-24
EIN-00-2111135,178.0,17140.0,"Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN Metro Area",M1,-84.3951752|39.51897,2002.0,390170144002002.0,Block 2002,U,56926.0,U,S,51.0,106.0,39.0,17.0,14400.0,39017014400.0,Census Tract 144,OH,Butler County,Ohio,1989,"MIDDLETOWN,OH,45042-0000","45042, MIDDLETOWN, OHIO",-84.3951752,39.51897,Postal,100.0,M,0.0,2024-06-24
EIN-00-2111247,178.0,17140.0,"Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN Metro Area",M1,-84.513231|39.10194,3038.0,390610007003038.0,Block 3038,U,16885.0,U,S,0.0,0.0,39.0,61.0,700.0,39061000700.0,Census Tract 7,OH,Hamilton County,Ohio,1989,"CINCINNATI,OH,45201-1118","45201-1118, CINCINNATI, OHIO",-84.513231,39.10194,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2111294,198.0,18140.0,"Columbus, OH","Columbus, OH Metro Area",M1,-82.958542|40.0901220000001,2006.0,390490069452006.0,Block 2006,U,19234.0,U,S,425.0,869.0,39.0,49.0,6945.0,39049006945.0,Census Tract 69.45,OH,Franklin County,Ohio,1989,"COLUMBUS,OH,43229-0000","43229, COLUMBUS, OHIO",-82.958542,40.0901220000001,Postal,100.0,M,0.0,2024-06-24
EIN-00-2111360,178.0,17140.0,"Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN Metro Area",M1,-84.2059649999999|39.4342750000001,4013.0,391650315004013.0,Block 4013,U,16885.0,U,S,18.0,39.0,39.0,165.0,31500.0,39165031500.0,Census Tract 315,OH,Warren County,Ohio,1989,"LEBANON,OH,45036-0000","45036, LEBANON, OHIO",-84.2059649999999,39.4342750000001,Postal,100.0,M,0.0,2024-06-24
EIN-00-2111363,430.0,38300.0,"Pittsburgh, PA","Pittsburgh, PA Metro Area",M1,-80.18083|40.53871,3006.0,420034455003006.0,Block 3006,U,69697.0,U,S,1.0,2.0,42.0,3.0,445500.0,42003445500.0,Census Tract 4455,PA,Allegheny County,Pennsylvania,1989,"SEWICKLEY,PA,15143-9800","15143, SEWICKLEY, PENNSYLVANIA",-80.18083,40.53871,Postal,100.0,M,0.0,2024-06-24
EIN-00-2111679,425.0,31930.0,"Marietta, OH","Marietta, OH Micro Area",M2,-81.449172|39.423429,2012.0,391670209002012.0,Block 2012,U,54486.0,U,S,187.0,492.0,39.0,167.0,20900.0,39167020900.0,Census Tract 209,OH,Washington County,Ohio,1989,"MARIETTA,OH,45750-0666","45750-0666, MARIETTA, OHIO",-81.449172,39.423429,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2105016,548.0,16540.0,"Chambersburg-Waynesboro, PA","Chambersburg-Waynesboro, PA Metro Area",M1,-77.57737|39.7566150000001,2026.0,420550123002026.0,Block 2026,U,93322.0,U,S,17.0,31.0,42.0,55.0,12300.0,42055012300.0,Census Tract 123,PA,Franklin County,Pennsylvania,2008,"WAYNESBORO,PA,17268","17268, WAYNESBORO, PENNSYLVANIA",-77.57737,39.7566150000001,Postal,100.0,M,0.0,2024-06-24
EIN-00-2103825,240.0,21500.0,"Erie, PA","Erie, PA Metro Area",M1,-80.091288|42.124689,1013.0,420490009021013.0,Block 1013,U,27766.0,U,S,148.0,191.0,42.0,49.0,902.0,42049000902.0,Census Tract 9.02,PA,Erie County,Pennsylvania,1989,"ERIE,PA,16502-1423","16502-1423, ERIE, PENNSYLVANIA",-80.091288,42.124689,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2088754,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-73.7339625|40.796298,3017.0,360593004003017.0,Block 3017,U,63217.0,U,S,125.0,212.0,36.0,59.0,300400.0,36059300400.0,Census Tract 3004,NY,Nassau County,New York,2010,"225 MIDDLE NECK RD,GREAT NECK,NY,11021","225 MIDDLE NECK RD, GREAT NECK, NEW YORK, 11021",-73.7339625,40.796298,PointAddress,100.0,M,0.0,2024-06-24
EIN-00-2093633,,17780.0,"College Station-Bryan, TX","College Station-Bryan, TX Metro Area",M1,-96.35409|30.626424,3016.0,480410010023016.0,Block 3016,U,18748.0,U,S,34.0,48.0,48.0,41.0,1002.0,48041001002.0,Census Tract 10.02,TX,Brazos County,Texas,1989,"BRYAN,TX,77801-4746","77801-4746, BRYAN, TEXAS",-96.35409,30.626424,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2088950,548.0,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",M1,-76.996755|38.8827150000001,1009.0,110010070001009.0,Block 1009,U,92242.0,U,S,56.0,109.0,11.0,1.0,7000.0,11001007000.0,Census Tract 70,DC,District of Columbia,District of Columbia,1999,"WASHINGTON,DC,20003","20003, WASHINGTON, DISTRICT OF COLUMBIA",-76.996755,38.8827150000001,Postal,100.0,M,0.0,2024-06-24
EIN-00-2089363,522.0,44100.0,"Springfield, IL","Springfield, IL Metro Area",M1,-89.648255|39.8005700000001,1015.0,171670014001015.0,Block 1015,U,83899.0,U,S,100.0,92.0,17.0,167.0,1400.0,17167001400.0,Census Tract 14,IL,Sangamon County,Illinois,1989,"SPRINGFIELD,IL,62701-0000","62701, SPRINGFIELD, ILLINOIS",-89.648255,39.8005700000001,Postal,100.0,M,0.0,2024-06-24
EIN-00-2089675,357.0,31540.0,"Madison, WI","Madison, WI Metro Area",M1,-89.384841|43.075728,3000.0,550250017043000.0,Block 3000,U,53200.0,U,S,0.0,13.0,55.0,25.0,1706.0,55025001706.0,Census Tract 17.06,WI,Dane County,Wisconsin,1989,"MADISON,WI,53701-2687","53701-2687, MADISON, WISCONSIN",-89.384841,43.075728,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2090536,356.0,31420.0,"Macon-Bibb County, GA","Macon-Bibb County, GA Metro Area",M1,-83.668495|32.8285050000001,4005.0,130210104004005.0,Block4005,U,52822.0,,S,16.0,23.0,13.0,21.0,10400.0,13021010400.0,Census Tract 104,GA,Bibb County,Georgia,1989,"MACON,GA,31204-0000","31204, MACON, GEORGIA",-83.668495,32.8285050000001,Postal,100.0,M,0.0,2024-06-24
EIN-00-2090980,408.0,35620.0,"New York-Newark-Jersey City, NY-NJ-PA","New York-Newark-Jersey City, NY-NJ-PA Metro Area",M1,-73.9612485|40.817808,1007.0,360610219001007.0,Block 1007,U,63217.0,U,S,0.0,0.0,36.0,61.0,21900.0,36061021900.0,Census Tract 219,NY,New York County,New York,1989,"NEW YORK,NY,10027-2332","10027-2332, NEW YORK, NEW YORK",-73.9612485,40.817808,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2092321,172.0,16740.0,"Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC Metro Area",M1,-80.8389405|35.229969,1008.0,371190001041008.0,Block 1008,U,15670.0,U,S,193.0,10.0,37.0,119.0,104.0,37119000104.0,Census Tract 1.04,NC,Mecklenburg County,North Carolina,1989,"CHARLOTTE,NC,28202-2141","28202-2141, CHARLOTTE, NORTH CAROLINA",-80.8389405,35.229969,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2092898,,48540.0,"Wheeling, WV-OH","Wheeling, WV-OH Metro Area",M1,-80.716855729817|40.061938327226,2058.0,540690027002058.0,Block 2058,U,94726.0,U,S,0.0,0.0,54.0,69.0,2700.0,54069002700.0,Census Tract 27,WV,Ohio County,West Virginia,2010,"1819 JACOB ST,WHEELING,WV,26003","1819 JACOB ST, WHEELING, WEST VIRGINIA, 26003",-80.716855729817,40.061938327226,PointAddress,100.0,M,0.0,2024-06-24
EIN-00-2093081,422.0,36740.0,"Orlando-Kissimmee-Sanford, FL","Orlando-Kissimmee-Sanford, FL Metro Area",M1,-81.37296|28.511046,1000.0,120950139001000.0,Block 1000,U,65863.0,U,S,0.0,0.0,12.0,95.0,13900.0,12095013900.0,Census Tract 139,FL,Orange County,Florida,1989,"ORLANDO,FL,32856-8363","32856-8363, ORLANDO, FLORIDA",-81.37296,28.511046,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2093127,,12420.0,"Austin-Round Rock-Georgetown, TX","Austin-Round Rock-Georgetown, TX Metro Area",M1,-97.745958|30.276036,1054.0,484530007001054.0,Block 1054,U,4384.0,U,S,1.0,3.0,48.0,453.0,700.0,48453000700.0,Census Tract 7,TX,Travis County,Texas,1989,"AUSTIN,TX,78701-1719","78701-1719, AUSTIN, TEXAS",-97.745958,30.276036,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2093291,148.0,49340.0,"Worcester, MA-CT","Worcester, MA-CT Metro Area",M1,-71.577369|42.089004,1021.0,250277461001021.0,Block 1021,R,,,S,127.0,281.0,25.0,27.0,746100.0,25027746100.0,Census Tract 7461,MA,Worcester County,Massachusetts,1989,"MENDON,MA,01756-1226","01756-1226, MENDON, MASSACHUSETTS",-71.577369,42.089004,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2093332,176.0,16980.0,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville-Elgin, IL-IN-WI Metro Area",M1,-87.980868|42.106374,1014.0,170318031001014.0,Block 1014,U,16264.0,U,S,20.0,54.0,17.0,31.0,803100.0,17031803100.0,Census Tract 8031,IL,Cook County,Illinois,1989,"ARLINGTON HEIGHTS,IL,60004-3991","60004-3991, ARLINGTON HEIGHTS, ILLINOIS",-87.980868,42.106374,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2093338,428.0,37980.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",M1,-75.173769|40.036869,3009.0,421010246003009.0,Block 3009,U,69076.0,U,S,25.0,77.0,42.0,101.0,24600.0,42101024600.0,Census Tract 246,PA,Philadelphia County,Pennsylvania,1989,"PHILADELPHIA,PA,19144-2130","19144-2130, PHILADELPHIA, PENNSYLVANIA",-75.173769,40.036869,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2093996,,45300.0,"Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL Metro Area",M1,-82.707705|27.7771750000001,2013.0,121030222002013.0,Block 2013,U,86599.0,U,S,12.0,36.0,12.0,103.0,22200.0,12103022200.0,Census Tract 222,FL,Pinellas County,Florida,1989,"ST PETERSBURG,FL,33710-8295","33710, SAINT PETERSBURG, FLORIDA",-82.707705,27.7771750000001,Postal,100.0,M,0.0,2024-06-24
EIN-00-2103797,430.0,38300.0,"Pittsburgh, PA","Pittsburgh, PA Metro Area",M1,-79.980495|40.44233,2002.0,420030305002002.0,Block 2002,U,69697.0,U,S,17.0,34.0,42.0,3.0,30500.0,42003030500.0,Census Tract 305,PA,Allegheny County,Pennsylvania,1989,"PITTSBURGH,PA,15219-0000","15219, PITTSBURGH, PENNSYLVANIA",-79.980495,40.44233,Postal,100.0,M,0.0,2024-06-24
EIN-00-2094069,556.0,48620.0,"Wichita, KS","Wichita, KS Metro Area",M1,-97.3364985|37.688013,2043.0,201730043012043.0,Block 2043,U,95077.0,U,S,0.0,0.0,20.0,173.0,4301.0,20173004301.0,Census Tract 43.01,KS,Sedgwick County,Kansas,1989,"WICHITA,KS,67202-2111","67202-2111, WICHITA, KANSAS",-97.3364985,37.688013,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2094878,422.0,36740.0,"Orlando-Kissimmee-Sanford, FL","Orlando-Kissimmee-Sanford, FL Metro Area",M1,-81.3776805|28.544688,2002.0,120950189022002.0,Block 2002,U,65863.0,U,S,1.0,13.0,12.0,95.0,18902.0,12095018902.0,Census Tract 189.02,FL,Orange County,Florida,1989,"ORLANDO,FL,32802-3631","32802-3631, ORLANDO, FLORIDA",-81.3776805,28.544688,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2095067,122.0,12060.0,"Atlanta-Sandy Springs-Alpharetta, GA","Atlanta-Sandy Springs-Alpharetta, GA Metro Area",M1,-84.379968|33.892884,2002.0,131210101372002.0,Block2002,U,3817.0,,S,115.0,270.0,13.0,121.0,10137.0,13121010137.0,Census Tract 101.37,GA,Fulton County,Georgia,1989,"ATLANTA,GA,30342-2364","30342-2364, ATLANTA, GEORGIA",-84.379968,33.892884,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2095581,122.0,12060.0,"Atlanta-Sandy Springs-Alpharetta, GA","Atlanta-Sandy Springs-Alpharetta, GA Metro Area",M1,-84.3943995|33.744303,3016.0,131210120003016.0,Block3016,U,3817.0,,S,0.0,0.0,13.0,121.0,12000.0,13121012000.0,Census Tract 120,GA,Fulton County,Georgia,1989,"ATLANTA,GA,30302-4655","30302-4655, ATLANTA, GEORGIA",-84.3943995,33.744303,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2096475,142.0,13820.0,"Birmingham-Hoover, AL","Birmingham-Hoover, AL Metro Area",M1,-86.770689|33.5803133000001,5043.0,10730109005043.0,Block 5043,U,7786.0,U,S,13.0,26.0,1.0,73.0,10900.0,1073010900.0,Census Tract 109,AL,Jefferson County,Alabama,2000,"BIRMINGHAM,AL,35217","35217, BIRMINGHAM, ALABAMA",-86.770689,33.5803133000001,Postal,100.0,M,0.0,2024-06-24
EIN-00-2096797,450.0,39580.0,"Raleigh-Cary, NC","Raleigh-Cary, NC Metro Area",M1,-78.5961315|35.848467,1018.0,371830540181018.0,Block 1018,U,73261.0,U,S,144.0,73.0,37.0,183.0,54018.0,37183054018.0,Census Tract 540.18,NC,Wake County,North Carolina,1989,"RALEIGH,NC,27658-8037","27658-8037, RALEIGH, NORTH CAROLINA",-78.5961315,35.848467,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2096989,548.0,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",M1,-77.0629185|38.906397,3007.0,110010002023007.0,Block 3007,U,92242.0,U,S,79.0,82.0,11.0,1.0,202.0,11001000202.0,Census Tract 2.02,DC,District of Columbia,District of Columbia,1989,"WASHINGTON,DC,20007-3238","20007-3238, WASHINGTON, DISTRICT OF COLUMBIA",-77.0629185,38.906397,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2098549,300.0,37260.0,"Palatka, FL","Palatka, FL Micro Area",M2,-81.98461|29.61706,2047.0,121079503002047.0,Block 2047,R,,,S,7.0,16.0,12.0,107.0,950300.0,12107950300.0,Census Tract 9503,FL,Putnam County,Florida,1989,"HAWTHORNE,FL,32640-0000","32640, HAWTHORNE, FLORIDA",-81.98461,29.61706,Postal,100.0,M,0.0,2024-06-24
EIN-00-2098665,558.0,48700.0,"Williamsport, PA","Williamsport, PA Metro Area",M1,-77.0006120302384|41.2413140976688,2064.0,420810006002064.0,Block 2064,U,95455.0,U,S,14.0,1.0,42.0,81.0,600.0,42081000600.0,Census Tract 6,PA,Lycoming County,Pennsylvania,2014,"10 E 3RD ST,WILLIAMSPORT,PA,17701","10 E 3RD ST, WILLIAMSPORT, PENNSYLVANIA, 17701",-77.0006120302384,41.2413140976688,PointAddress,100.0,M,0.0,2024-06-24
EIN-00-2100541,240.0,32740.0,"Meadville, PA","Meadville, PA Micro Area",M2,-80.1470090999999|41.6398579,1001.0,420391115001001.0,Block 1001,U,55900.0,U,S,5.0,15.0,42.0,39.0,111500.0,42039111500.0,Census Tract 1115,PA,Crawford County,Pennsylvania,2005,"MEADVILLE,PA,16335","16335, MEADVILLE, PENNSYLVANIA",-80.1470090999999,41.6398579,Postal,100.0,M,0.0,2024-06-24
EIN-00-2101442,566.0,49660.0,"Youngstown-Warren-Boardman, OH-PA","Youngstown-Warren-Boardman, OH-PA Metro Area",M1,-80.452242|41.232051,2027.0,420850313002027.0,Block 2027,U,81020.0,U,S,0.0,0.0,42.0,85.0,31300.0,42085031300.0,Census Tract 313,PA,Mercer County,Pennsylvania,1989,"HERMITAGE,PA,16148-0181","16148-0181, HERMITAGE, PENNSYLVANIA",-80.452242,41.232051,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2102806,430.0,38300.0,"Pittsburgh, PA","Pittsburgh, PA Metro Area",M1,-80.244612|40.614273,1013.0,420076057001013.0,Block 1013,U,69697.0,U,S,21.0,68.0,42.0,7.0,605700.0,42007605700.0,Census Tract 6057,PA,Beaver County,Pennsylvania,1989,"ALIQUIPPA,PA,15001-3811","15001-3811, ALIQUIPPA, PENNSYLVANIA",-80.244612,40.614273,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2146755,220.0,19820.0,"Detroit-Warren-Dearborn, MI","Detroit-Warren-Dearborn, MI Metro Area",M1,-83.28687|42.5010750000001,2002.0,261251609002002.0,Block 2002,U,23824.0,U,S,800.0,1275.0,26.0,125.0,160900.0,26125160900.0,Census Tract 1609,MI,Oakland County,Michigan,1989,"SOUTHFIELD,MI,48034-3307","48034, SOUTHFIELD, MICHIGAN",-83.28687,42.5010750000001,Postal,100.0,M,0.0,2024-06-24
EIN-00-2147667,220.0,19820.0,"Detroit-Warren-Dearborn, MI","Detroit-Warren-Dearborn, MI Metro Area",M1,-83.2097205|42.451929,2001.0,261251622002001.0,Block 2001,U,23824.0,U,S,0.0,0.0,26.0,125.0,162200.0,26125162200.0,Census Tract 1622,MI,Oakland County,Michigan,1989,"SOUTHFIELD,MI,48075-4920","48075-4920, SOUTHFIELD, MICHIGAN",-83.2097205,42.451929,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2076783,160.0,15380.0,"Buffalo-Cheektowaga, NY","Buffalo-Cheektowaga, NY Metro Area",M1,-78.88464|42.914538,1000.0,360290066011000.0,Block 1000,U,11350.0,U,S,84.0,115.0,36.0,29.0,6601.0,36029006601.0,Census Tract 66.01,NY,Erie County,New York,1989,"BUFFALO,NY,14213-2308","14213-2308, BUFFALO, NEW YORK",-78.88464,42.914538,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2182677,428.0,37980.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",M1,-75.550765|39.74355,2005.0,100030028002005.0,Block 2005,U,69076.0,U,S,25.0,47.0,10.0,3.0,2800.0,10003002800.0,Census Tract 28,DE,New Castle County,Delaware,1989,"WILMINGTON,DE,19801-0000","19801, WILMINGTON, DELAWARE",-75.550765,39.74355,Postal,100.0,M,0.0,2024-06-24
EIN-00-2196274,548.0,12580.0,"Baltimore-Columbia-Towson, MD","Baltimore-Columbia-Towson, MD Metro Area",M1,-76.60412|39.2913150000001,1004.0,245100302001004.0,Block 1004,U,4843.0,U,S,0.0,0.0,24.0,510.0,30200.0,24510030200.0,Census Tract 302,MD,Baltimore city,Maryland,1989,"BALTIMORE,MD,21203-0000","21203, BALTIMORE, MARYLAND",-76.60412,39.2913150000001,Postal,100.0,M,0.0,2024-06-24
EIN-00-2196374,548.0,12580.0,"Baltimore-Columbia-Towson, MD","Baltimore-Columbia-Towson, MD Metro Area",M1,-76.726145|39.29688,2016.0,240054011012016.0,Block 2016,U,4843.0,U,S,25.0,71.0,24.0,5.0,401101.0,24005401101.0,Census Tract 4011.01,MD,Baltimore County,Maryland,1989,"BALTIMORE,MD,21207-2716","21207, GWYNN OAK, MARYLAND",-76.726145,39.29688,Postal,100.0,M,0.0,2024-06-24
EIN-00-2196382,548.0,12580.0,"Baltimore-Columbia-Towson, MD","Baltimore-Columbia-Towson, MD Metro Area",M1,-76.6081199|39.4044720000001,3008.0,240054903043008.0,Block 3008,U,4843.0,U,S,1.0,10.0,24.0,5.0,490304.0,24005490304.0,Census Tract 4903.04,MD,Baltimore County,Maryland,1989,"BALTIMORE,MD,21204-3013","21204, TOWSON, MARYLAND",-76.6081199,39.4044720000001,Postal,100.0,M,0.0,2024-06-24
EIN-00-2196474,548.0,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",M1,-77.1187905|38.84616,2000.0,510594528012000.0,Block 2000,U,92242.0,U,S,976.0,2192.0,51.0,59.0,452801.0,51059452801.0,Census Tract 4528.01,VA,Fairfax County,Virginia,1989,"FALLS CHURCH,VA,22041-3401","22041-3401, FALLS CHURCH, VIRGINIA",-77.1187905,38.84616,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2196940,548.0,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",M1,-77.0683461|39.0679087,1006.0,240317034021006.0,Block 1006,U,92242.0,U,S,30.0,117.0,24.0,31.0,703402.0,24031703402.0,Census Tract 7034.02,MD,Montgomery County,Maryland,2003,"SILVER SPRINGS,MD,20906","20906, SILVER SPRING, MARYLAND",-77.0683461,39.0679087,Postal,100.0,M,0.0,2024-06-24
EIN-00-2198255,548.0,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",M1,-77.04169|38.9074600000001,2003.0,110010107002003.0,Block 2003,U,92242.0,U,S,4.0,6.0,11.0,1.0,10700.0,11001010700.0,Census Tract 107,DC,District of Columbia,District of Columbia,2007,"WASHINGTON,DC,20036","20036, WASHINGTON, DISTRICT OF COLUMBIA",-77.04169,38.9074600000001,Postal,100.0,M,0.0,2024-06-24
EIN-00-2198395,548.0,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",M1,-76.975335|38.8682400000001,1000.0,110010076051000.0,Block 1000,U,92242.0,U,S,90.0,188.0,11.0,1.0,7605.0,11001007605.0,Census Tract 76.05,DC,District of Columbia,District of Columbia,1989,"WASHINGTON,DC,20020-5788","20020, WASHINGTON, DISTRICT OF COLUMBIA",-76.975335,38.8682400000001,Postal,100.0,M,0.0,2024-06-24
EIN-00-2198407,548.0,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",M1,-77.083182|38.955609,1011.0,110010010041011.0,Block 1011,U,92242.0,U,S,24.0,74.0,11.0,1.0,1004.0,11001001004.0,Census Tract 10.04,DC,District of Columbia,District of Columbia,1989,"WASHINGTON,DC,20016-4118","20016-4118, WASHINGTON, DISTRICT OF COLUMBIA",-77.083182,38.955609,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2198420,548.0,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",M1,-77.08077|38.995137,1011.0,240317050001011.0,Block 1011,U,92242.0,U,S,15.0,47.0,24.0,31.0,705000.0,24031705000.0,Census Tract 7050,MD,Montgomery County,Maryland,1989,"CHEVY CHASE,MD,20815-6815","20815-6815, CHEVY CHASE, MARYLAND",-77.08077,38.995137,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2198622,548.0,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",M1,-77.08604|38.71072,1005.0,510594159001005.0,Block 1005,R,,,S,91.0,247.0,51.0,59.0,415900.0,51059415900.0,Census Tract 4159,VA,Fairfax County,Virginia,1989,"MOUNT VERNON,VA,22121-0000","22121, MOUNT VERNON, VIRGINIA",-77.08604,38.71072,Postal,100.0,M,0.0,2024-06-24
EIN-00-2199508,548.0,47900.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",M1,-77.0860395|38.710719,1005.0,510594159001005.0,Block 1005,R,,,S,91.0,247.0,51.0,59.0,415900.0,51059415900.0,Census Tract 4159,VA,Fairfax County,Virginia,1989,"MT VERNON,VA,22121-0041","22121-0041, MOUNT VERNON, VIRGINIA",-77.0860395,38.710719,PostalExt,100.0,M,0.0,2024-06-24
EIN-00-2199510,,31340.0,"Lynchburg, VA","Lynchburg, VA Metro Area",M1,-79.143909|37.4090484000001,1001.0,516800011001001.0,Block 1001,U,52201.0,U,S,3.0,8.0,51.0,680.0,1100.0,51680001100.0,Census Tract 11,VA,Lynchburg city,Virginia,1989,"LYNCHBURG,VA,24504-0000","24504, LYNCHBURG, VIRGINIA",-79.143909,37.4090484000001,Postal,100.0,M,0.0,2024-06-24
EIN-00-2199600,,40060.0,"Richmond, VA","Richmond, VA Metro Area",M1,-77.40302|37.226955,1039.0,517308113001039.0,Block 1039,U,74746.0,U,S,0.0,0.0,51.0,730.0,811300.0,51730811300.0,Census Tract 8113,VA,Petersburg city,Virginia,1989,"PETERSBURG,VA,23803-4399","23803, PETERSBURG, VIRGINIA",-77.40302,37.226955,Postal,100.0,M,0.0,2024-06-24
EIN-00-2199641,545.0,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",M1,-76.45131|37.018998,1003.0,517000311001003.0,Block 1003,U,90892.0,U,S,0.0,0.0,51.0,700.0,31100.0,51700031100.0,Census Tract 311,VA,Newport News city,Virginia,1989,"NEWPORT NEWS,VA,23607-1597","23607-1597, NEWPORT NEWS, VIRGINIA",-76.45131,37.018998,PostalExt,100.0,M,0.0,2024-06-24
